Date,ads,date,hour,weekday,month
2017-09-26 14:00:00,61252,2017-09-26,14,Tuesday,9
2017-09-26 15:00:00,61110,2017-09-26,15,Tuesday,9
2017-09-26 16:00:00,63768,2017-09-26,16,Tuesday,9
2017-09-26 17:00:00,70575,2017-09-26,17,Tuesday,9
2017-09-26 18:00:00,76635,2017-09-26,18,Tuesday,9
2017-09-26 19:00:00,82615,2017-09-26,19,Tuesday,9
2017-09-26 20:00:00,83083,2017-09-26,20,Tuesday,9
2017-09-26 21:00:00,84711,2017-09-26,21,Tuesday,9
2017-09-26 22:00:00,85459,2017-09-26,22,Tuesday,9
2017-09-26 23:00:00,83578,2017-09-26,23,Tuesday,9
2017-09-27 00:00:00,82965,2017-09-27,0,Wednesday,9
2017-09-27 01:00:00,81189,2017-09-27,1,Wednesday,9
2017-09-27 02:00:00,77848,2017-09-27,2,Wednesday,9
2017-09-27 03:00:00,75183,2017-09-27,3,Wednesday,9
2017-09-27 04:00:00,71541,2017-09-27,4,Wednesday,9
2017-09-27 05:00:00,70033,2017-09-27,5,Wednesday,9
2017-09-27 06:00:00,69894,2017-09-27,6,Wednesday,9
2017-09-27 07:00:00,68640,2017-09-27,7,Wednesday,9
2017-09-27 08:00:00,65939,2017-09-27,8,Wednesday,9
2017-09-27 09:00:00,61216,2017-09-27,9,Wednesday,9
2017-09-27 10:00:00,59338,2017-09-27,10,Wednesday,9
2017-09-27 11:00:00,58841,2017-09-27,11,Wednesday,9
2017-09-27 12:00:00,60053,2017-09-27,12,Wednesday,9
2017-09-27 13:00:00,60403,2017-09-27,13,Wednesday,9
2017-09-27 14:00:00,62692,2017-09-27,14,Wednesday,9
2017-09-27 15:00:00,61736,2017-09-27,15,Wednesday,9
2017-09-27 16:00:00,66612,2017-09-27,16,Wednesday,9
2017-09-27 17:00:00,71638,2017-09-27,17,Wednesday,9
2017-09-27 18:00:00,76374,2017-09-27,18,Wednesday,9
2017-09-27 19:00:00,80592,2017-09-27,19,Wednesday,9
2017-09-27 20:00:00,82284,2017-09-27,20,Wednesday,9
2017-09-27 21:00:00,83634,2017-09-27,21,Wednesday,9
2017-09-27 22:00:00,85375,2017-09-27,22,Wednesday,9
2017-09-27 23:00:00,84596,2017-09-27,23,Wednesday,9
2017-09-28 00:00:00,84208,2017-09-28,0,Thursday,9
2017-09-28 01:00:00,80982,2017-09-28,1,Thursday,9
2017-09-28 02:00:00,78720,2017-09-28,2,Thursday,9
2017-09-28 03:00:00,75344,2017-09-28,3,Thursday,9
2017-09-28 04:00:00,72336,2017-09-28,4,Thursday,9
2017-09-28 05:00:00,71315,2017-09-28,5,Thursday,9
2017-09-28 06:00:00,70704,2017-09-28,6,Thursday,9
2017-09-28 07:00:00,70122,2017-09-28,7,Thursday,9
2017-09-28 08:00:00,66729,2017-09-28,8,Thursday,9
2017-09-28 09:00:00,62317,2017-09-28,9,Thursday,9
2017-09-28 10:00:00,60005,2017-09-28,10,Thursday,9
2017-09-28 11:00:00,59690,2017-09-28,11,Thursday,9
2017-09-28 12:00:00,60353,2017-09-28,12,Thursday,9
2017-09-28 13:00:00,64640,2017-09-28,13,Thursday,9
2017-09-28 14:00:00,69613,2017-09-28,14,Thursday,9
2017-09-28 15:00:00,66765,2017-09-28,15,Thursday,9
2017-09-28 16:00:00,71932,2017-09-28,16,Thursday,9
2017-09-28 17:00:00,75102,2017-09-28,17,Thursday,9
2017-09-28 18:00:00,77750,2017-09-28,18,Thursday,9
2017-09-28 19:00:00,79443,2017-09-28,19,Thursday,9
2017-09-28 20:00:00,79395,2017-09-28,20,Thursday,9
2017-09-28 21:00:00,80308,2017-09-28,21,Thursday,9
2017-09-28 22:00:00,77664,2017-09-28,22,Thursday,9
2017-09-28 23:00:00,77529,2017-09-28,23,Thursday,9
2017-09-29 00:00:00,75636,2017-09-29,0,Friday,9
2017-09-29 01:00:00,74184,2017-09-29,1,Friday,9
2017-09-29 02:00:00,72712,2017-09-29,2,Friday,9
2017-09-29 03:00:00,70029,2017-09-29,3,Friday,9
2017-09-29 04:00:00,64418,2017-09-29,4,Friday,9
2017-09-29 05:00:00,62942,2017-09-29,5,Friday,9
2017-09-29 06:00:00,56076,2017-09-29,6,Friday,9
2017-09-29 07:00:00,55654,2017-09-29,7,Friday,9
2017-09-29 08:00:00,56498,2017-09-29,8,Friday,9
2017-09-29 09:00:00,56808,2017-09-29,9,Friday,9
2017-09-29 10:00:00,56643,2017-09-29,10,Friday,9
2017-09-29 11:00:00,55802,2017-09-29,11,Friday,9
2017-09-29 12:00:00,56297,2017-09-29,12,Friday,9
2017-09-29 13:00:00,58625,2017-09-29,13,Friday,9
2017-09-29 14:00:00,61383,2017-09-29,14,Friday,9
2017-09-29 15:00:00,59457,2017-09-29,15,Friday,9
2017-09-29 16:00:00,62501,2017-09-29,16,Friday,9
2017-09-29 17:00:00,66839,2017-09-29,17,Friday,9
2017-09-29 18:00:00,71128,2017-09-29,18,Friday,9
2017-09-29 19:00:00,74290,2017-09-29,19,Friday,9
2017-09-29 20:00:00,74407,2017-09-29,20,Friday,9
2017-09-29 21:00:00,75793,2017-09-29,21,Friday,9
2017-09-29 22:00:00,74139,2017-09-29,22,Friday,9
2017-09-29 23:00:00,73247,2017-09-29,23,Friday,9
2017-09-30 00:00:00,73080,2017-09-30,0,Saturday,9
2017-09-30 01:00:00,69719,2017-09-30,1,Saturday,9
2017-09-30 02:00:00,67484,2017-09-30,2,Saturday,9
2017-09-30 03:00:00,64683,2017-09-30,3,Saturday,9
2017-09-30 04:00:00,60390,2017-09-30,4,Saturday,9
2017-09-30 05:00:00,55925,2017-09-30,5,Saturday,9
2017-09-30 06:00:00,54232,2017-09-30,6,Saturday,9
2017-09-30 07:00:00,54096,2017-09-30,7,Saturday,9
2017-09-30 08:00:00,54992,2017-09-30,8,Saturday,9
2017-09-30 09:00:00,54985,2017-09-30,9,Saturday,9
2017-09-30 10:00:00,55288,2017-09-30,10,Saturday,9
2017-09-30 11:00:00,54305,2017-09-30,11,Saturday,9
2017-09-30 12:00:00,56426,2017-09-30,12,Saturday,9
2017-09-30 13:00:00,58989,2017-09-30,13,Saturday,9
2017-09-30 14:00:00,61063,2017-09-30,14,Saturday,9
2017-09-30 15:00:00,59611,2017-09-30,15,Saturday,9
2017-09-30 16:00:00,62506,2017-09-30,16,Saturday,9
2017-09-30 17:00:00,68542,2017-09-30,17,Saturday,9
2017-09-30 18:00:00,73055,2017-09-30,18,Saturday,9
2017-09-30 19:00:00,74948,2017-09-30,19,Saturday,9
2017-09-30 20:00:00,76188,2017-09-30,20,Saturday,9
2017-09-30 21:00:00,74532,2017-09-30,21,Saturday,9
2017-09-30 22:00:00,75922,2017-09-30,22,Saturday,9
2017-09-30 23:00:00,75863,2017-09-30,23,Saturday,9
2017-10-01 00:00:00,73673,2017-10-01,0,Sunday,10
2017-10-01 01:00:00,72369,2017-10-01,1,Sunday,10
2017-10-01 02:00:00,72400,2017-10-01,2,Sunday,10
2017-10-01 03:00:00,69140,2017-10-01,3,Sunday,10
2017-10-01 04:00:00,61371,2017-10-01,4,Sunday,10
2017-10-01 05:00:00,57480,2017-10-01,5,Sunday,10
2017-10-01 06:00:00,54701,2017-10-01,6,Sunday,10
2017-10-01 07:00:00,55910,2017-10-01,7,Sunday,10
2017-10-01 08:00:00,57580,2017-10-01,8,Sunday,10
2017-10-01 09:00:00,58147,2017-10-01,9,Sunday,10
2017-10-01 10:00:00,58805,2017-10-01,10,Sunday,10
2017-10-01 11:00:00,58638,2017-10-01,11,Sunday,10
2017-10-01 12:00:00,61491,2017-10-01,12,Sunday,10
2017-10-01 13:00:00,65275,2017-10-01,13,Sunday,10
2017-10-01 14:00:00,70804,2017-10-01,14,Sunday,10
2017-10-01 15:00:00,69158,2017-10-01,15,Sunday,10
2017-10-01 16:00:00,74013,2017-10-01,16,Sunday,10
2017-10-01 17:00:00,74976,2017-10-01,17,Sunday,10
2017-10-01 18:00:00,80914,2017-10-01,18,Sunday,10
2017-10-01 19:00:00,82354,2017-10-01,19,Sunday,10
2017-10-01 20:00:00,82838,2017-10-01,20,Sunday,10
2017-10-01 21:00:00,85979,2017-10-01,21,Sunday,10
2017-10-01 22:00:00,81651,2017-10-01,22,Sunday,10
2017-10-01 23:00:00,78882,2017-10-01,23,Sunday,10
2017-10-02 00:00:00,75500,2017-10-02,0,Monday,10
2017-10-02 01:00:00,74589,2017-10-02,1,Monday,10
2017-10-02 02:00:00,74090,2017-10-02,2,Monday,10
2017-10-02 03:00:00,69695,2017-10-02,3,Monday,10
2017-10-02 04:00:00,64298,2017-10-02,4,Monday,10
2017-10-02 05:00:00,59747,2017-10-02,5,Monday,10
2017-10-02 06:00:00,57118,2017-10-02,6,Monday,10
2017-10-02 07:00:00,57458,2017-10-02,7,Monday,10
2017-10-02 08:00:00,56781,2017-10-02,8,Monday,10
2017-10-02 09:00:00,56565,2017-10-02,9,Monday,10
2017-10-02 10:00:00,56580,2017-10-02,10,Monday,10
2017-10-02 11:00:00,57274,2017-10-02,11,Monday,10
2017-10-02 12:00:00,59304,2017-10-02,12,Monday,10
2017-10-02 13:00:00,62635,2017-10-02,13,Monday,10
2017-10-02 14:00:00,64741,2017-10-02,14,Monday,10
2017-10-02 15:00:00,65075,2017-10-02,15,Monday,10
2017-10-02 16:00:00,68442,2017-10-02,16,Monday,10
2017-10-02 17:00:00,73336,2017-10-02,17,Monday,10
2017-10-02 18:00:00,78417,2017-10-02,18,Monday,10
2017-10-02 19:00:00,81628,2017-10-02,19,Monday,10
2017-10-02 20:00:00,81807,2017-10-02,20,Monday,10
2017-10-02 21:00:00,83767,2017-10-02,21,Monday,10
2017-10-02 22:00:00,84843,2017-10-02,22,Monday,10
2017-10-02 23:00:00,84650,2017-10-02,23,Monday,10
2017-10-03 00:00:00,83671,2017-10-03,0,Tuesday,10
2017-10-03 01:00:00,81283,2017-10-03,1,Tuesday,10
2017-10-03 02:00:00,81500,2017-10-03,2,Tuesday,10
2017-10-03 03:00:00,80159,2017-10-03,3,Tuesday,10
2017-10-03 04:00:00,77429,2017-10-03,4,Tuesday,10
2017-10-03 05:00:00,76731,2017-10-03,5,Tuesday,10
2017-10-03 06:00:00,74660,2017-10-03,6,Tuesday,10
2017-10-03 07:00:00,70998,2017-10-03,7,Tuesday,10
2017-10-03 08:00:00,66020,2017-10-03,8,Tuesday,10
2017-10-03 09:00:00,60692,2017-10-03,9,Tuesday,10
2017-10-03 10:00:00,57934,2017-10-03,10,Tuesday,10
2017-10-03 11:00:00,60008,2017-10-03,11,Tuesday,10
2017-10-03 12:00:00,62444,2017-10-03,12,Tuesday,10
2017-10-03 13:00:00,66014,2017-10-03,13,Tuesday,10
2017-10-03 14:00:00,68881,2017-10-03,14,Tuesday,10
2017-10-03 15:00:00,68739,2017-10-03,15,Tuesday,10
2017-10-03 16:00:00,74716,2017-10-03,16,Tuesday,10
2017-10-03 17:00:00,81037,2017-10-03,17,Tuesday,10
2017-10-03 18:00:00,85652,2017-10-03,18,Tuesday,10
2017-10-03 19:00:00,92625,2017-10-03,19,Tuesday,10
2017-10-03 20:00:00,93888,2017-10-03,20,Tuesday,10
2017-10-03 21:00:00,94361,2017-10-03,21,Tuesday,10
2017-10-03 22:00:00,94013,2017-10-03,22,Tuesday,10
2017-10-03 23:00:00,93162,2017-10-03,23,Tuesday,10
2017-10-04 00:00:00,91590,2017-10-04,0,Wednesday,10
2017-10-04 01:00:00,87331,2017-10-04,1,Wednesday,10
2017-10-04 02:00:00,84851,2017-10-04,2,Wednesday,10
2017-10-04 03:00:00,79400,2017-10-04,3,Wednesday,10
2017-10-04 04:00:00,76609,2017-10-04,4,Wednesday,10
2017-10-04 05:00:00,75089,2017-10-04,5,Wednesday,10
2017-10-04 06:00:00,75075,2017-10-04,6,Wednesday,10
2017-10-04 07:00:00,74168,2017-10-04,7,Wednesday,10
2017-10-04 08:00:00,71068,2017-10-04,8,Wednesday,10
2017-10-04 09:00:00,65665,2017-10-04,9,Wednesday,10
2017-10-04 10:00:00,62235,2017-10-04,10,Wednesday,10
2017-10-04 11:00:00,62908,2017-10-04,11,Wednesday,10
2017-10-04 12:00:00,65099,2017-10-04,12,Wednesday,10
2017-10-04 13:00:00,66757,2017-10-04,13,Wednesday,10
2017-10-04 14:00:00,72785,2017-10-04,14,Wednesday,10
2017-10-04 15:00:00,71855,2017-10-04,15,Wednesday,10
2017-10-04 16:00:00,78468,2017-10-04,16,Wednesday,10
2017-10-04 17:00:00,80741,2017-10-04,17,Wednesday,10
2017-10-04 18:00:00,85825,2017-10-04,18,Wednesday,10
2017-10-04 19:00:00,89779,2017-10-04,19,Wednesday,10
2017-10-04 20:00:00,92259,2017-10-04,20,Wednesday,10
2017-10-04 21:00:00,93531,2017-10-04,21,Wednesday,10
2017-10-04 22:00:00,90853,2017-10-04,22,Wednesday,10
2017-10-04 23:00:00,90624,2017-10-04,23,Wednesday,10
2017-10-05 00:00:00,88933,2017-10-05,0,Thursday,10
2017-10-05 01:00:00,87286,2017-10-05,1,Thursday,10
2017-10-05 02:00:00,85053,2017-10-05,2,Thursday,10
2017-10-05 03:00:00,81618,2017-10-05,3,Thursday,10
2017-10-05 04:00:00,75603,2017-10-05,4,Thursday,10
2017-10-05 05:00:00,74772,2017-10-05,5,Thursday,10
2017-10-05 06:00:00,75225,2017-10-05,6,Thursday,10
2017-10-05 07:00:00,73028,2017-10-05,7,Thursday,10
2017-10-05 08:00:00,70598,2017-10-05,8,Thursday,10
2017-10-05 09:00:00,67000,2017-10-05,9,Thursday,10
2017-10-05 10:00:00,62056,2017-10-05,10,Thursday,10
2017-10-05 11:00:00,62408,2017-10-05,11,Thursday,10
2017-10-05 12:00:00,64222,2017-10-05,12,Thursday,10
2017-10-05 13:00:00,64454,2017-10-05,13,Thursday,10
2017-10-05 14:00:00,66834,2017-10-05,14,Thursday,10
2017-10-05 15:00:00,66712,2017-10-05,15,Thursday,10
2017-10-05 16:00:00,70793,2017-10-05,16,Thursday,10
2017-10-05 17:00:00,75428,2017-10-05,17,Thursday,10
2017-10-05 18:00:00,81198,2017-10-05,18,Thursday,10
2017-10-05 19:00:00,83332,2017-10-05,19,Thursday,10
2017-10-05 20:00:00,84196,2017-10-05,20,Thursday,10
2017-10-05 21:00:00,83141,2017-10-05,21,Thursday,10
2017-10-05 22:00:00,83011,2017-10-05,22,Thursday,10
2017-10-05 23:00:00,82612,2017-10-05,23,Thursday,10
2017-10-06 00:00:00,81574,2017-10-06,0,Friday,10
2017-10-06 01:00:00,80483,2017-10-06,1,Friday,10
2017-10-06 02:00:00,78365,2017-10-06,2,Friday,10
2017-10-06 03:00:00,77069,2017-10-06,3,Friday,10
2017-10-06 04:00:00,70276,2017-10-06,4,Friday,10
2017-10-06 05:00:00,68764,2017-10-06,5,Friday,10
2017-10-06 06:00:00,59972,2017-10-06,6,Friday,10
2017-10-06 07:00:00,58778,2017-10-06,7,Friday,10
2017-10-06 08:00:00,59747,2017-10-06,8,Friday,10
2017-10-06 09:00:00,59816,2017-10-06,9,Friday,10
2017-10-06 10:00:00,59071,2017-10-06,10,Friday,10
2017-10-06 11:00:00,58132,2017-10-06,11,Friday,10
2017-10-06 12:00:00,59161,2017-10-06,12,Friday,10
2017-10-06 13:00:00,61865,2017-10-06,13,Friday,10
2017-10-06 14:00:00,63441,2017-10-06,14,Friday,10
2017-10-06 15:00:00,62864,2017-10-06,15,Friday,10
2017-10-06 16:00:00,66276,2017-10-06,16,Friday,10
2017-10-06 17:00:00,70585,2017-10-06,17,Friday,10
2017-10-06 18:00:00,75150,2017-10-06,18,Friday,10
2017-10-06 19:00:00,79723,2017-10-06,19,Friday,10
2017-10-06 20:00:00,80328,2017-10-06,20,Friday,10
2017-10-06 21:00:00,79986,2017-10-06,21,Friday,10
2017-10-06 22:00:00,79636,2017-10-06,22,Friday,10
2017-10-06 23:00:00,78662,2017-10-06,23,Friday,10
2017-10-07 00:00:00,77232,2017-10-07,0,Saturday,10
2017-10-07 01:00:00,74698,2017-10-07,1,Saturday,10
2017-10-07 02:00:00,72959,2017-10-07,2,Saturday,10
2017-10-07 03:00:00,69757,2017-10-07,3,Saturday,10
2017-10-07 04:00:00,64730,2017-10-07,4,Saturday,10
2017-10-07 05:00:00,58686,2017-10-07,5,Saturday,10
2017-10-07 06:00:00,55077,2017-10-07,6,Saturday,10
2017-10-07 07:00:00,54946,2017-10-07,7,Saturday,10
2017-10-07 08:00:00,55606,2017-10-07,8,Saturday,10
2017-10-07 09:00:00,56981,2017-10-07,9,Saturday,10
2017-10-07 10:00:00,56811,2017-10-07,10,Saturday,10
2017-10-07 11:00:00,55258,2017-10-07,11,Saturday,10
2017-10-07 12:00:00,57263,2017-10-07,12,Saturday,10
2017-10-07 13:00:00,61219,2017-10-07,13,Saturday,10
2017-10-07 14:00:00,67942,2017-10-07,14,Saturday,10
2017-10-07 15:00:00,67853,2017-10-07,15,Saturday,10
2017-10-07 16:00:00,72634,2017-10-07,16,Saturday,10
2017-10-07 17:00:00,73934,2017-10-07,17,Saturday,10
2017-10-07 18:00:00,78629,2017-10-07,18,Saturday,10
2017-10-07 19:00:00,80677,2017-10-07,19,Saturday,10
2017-10-07 20:00:00,82284,2017-10-07,20,Saturday,10
2017-10-07 21:00:00,79657,2017-10-07,21,Saturday,10
2017-10-07 22:00:00,74568,2017-10-07,22,Saturday,10
2017-10-07 23:00:00,74381,2017-10-07,23,Saturday,10
2017-10-08 00:00:00,72883,2017-10-08,0,Sunday,10
2017-10-08 01:00:00,69958,2017-10-08,1,Sunday,10
2017-10-08 02:00:00,69108,2017-10-08,2,Sunday,10
2017-10-08 03:00:00,65655,2017-10-08,3,Sunday,10
2017-10-08 04:00:00,60469,2017-10-08,4,Sunday,10
2017-10-08 05:00:00,56640,2017-10-08,5,Sunday,10
2017-10-08 06:00:00,55101,2017-10-08,6,Sunday,10
2017-10-08 07:00:00,54314,2017-10-08,7,Sunday,10
2017-10-08 08:00:00,55218,2017-10-08,8,Sunday,10
2017-10-08 09:00:00,55846,2017-10-08,9,Sunday,10
2017-10-08 10:00:00,56609,2017-10-08,10,Sunday,10
2017-10-08 11:00:00,55754,2017-10-08,11,Sunday,10
2017-10-08 12:00:00,57038,2017-10-08,12,Sunday,10
2017-10-08 13:00:00,58793,2017-10-08,13,Sunday,10
2017-10-08 14:00:00,61944,2017-10-08,14,Sunday,10
2017-10-08 15:00:00,63102,2017-10-08,15,Sunday,10
2017-10-08 16:00:00,67204,2017-10-08,16,Sunday,10
2017-10-08 17:00:00,71619,2017-10-08,17,Sunday,10
2017-10-08 18:00:00,74936,2017-10-08,18,Sunday,10
2017-10-08 19:00:00,78523,2017-10-08,19,Sunday,10
2017-10-08 20:00:00,78898,2017-10-08,20,Sunday,10
2017-10-08 21:00:00,76113,2017-10-08,21,Sunday,10
2017-10-08 22:00:00,76124,2017-10-08,22,Sunday,10
2017-10-08 23:00:00,73449,2017-10-08,23,Sunday,10
2017-10-09 00:00:00,72294,2017-10-09,0,Monday,10
2017-10-09 01:00:00,69402,2017-10-09,1,Monday,10
2017-10-09 02:00:00,68142,2017-10-09,2,Monday,10
2017-10-09 03:00:00,67081,2017-10-09,3,Monday,10
2017-10-09 04:00:00,62765,2017-10-09,4,Monday,10
2017-10-09 05:00:00,57996,2017-10-09,5,Monday,10
2017-10-09 06:00:00,56886,2017-10-09,6,Monday,10
2017-10-09 07:00:00,56040,2017-10-09,7,Monday,10
2017-10-09 08:00:00,55439,2017-10-09,8,Monday,10
2017-10-09 09:00:00,56927,2017-10-09,9,Monday,10
2017-10-09 10:00:00,56495,2017-10-09,10,Monday,10
2017-10-09 11:00:00,56915,2017-10-09,11,Monday,10
2017-10-09 12:00:00,58724,2017-10-09,12,Monday,10
2017-10-09 13:00:00,60722,2017-10-09,13,Monday,10
2017-10-09 14:00:00,65302,2017-10-09,14,Monday,10
2017-10-09 15:00:00,64668,2017-10-09,15,Monday,10
2017-10-09 16:00:00,67953,2017-10-09,16,Monday,10
2017-10-09 17:00:00,71948,2017-10-09,17,Monday,10
2017-10-09 18:00:00,76620,2017-10-09,18,Monday,10
2017-10-09 19:00:00,80170,2017-10-09,19,Monday,10
2017-10-09 20:00:00,81935,2017-10-09,20,Monday,10
2017-10-09 21:00:00,79368,2017-10-09,21,Monday,10
2017-10-09 22:00:00,77091,2017-10-09,22,Monday,10
2017-10-09 23:00:00,75983,2017-10-09,23,Monday,10
2017-10-10 00:00:00,73647,2017-10-10,0,Tuesday,10
2017-10-10 01:00:00,71457,2017-10-10,1,Tuesday,10
2017-10-10 02:00:00,69615,2017-10-10,2,Tuesday,10
2017-10-10 03:00:00,66685,2017-10-10,3,Tuesday,10
2017-10-10 04:00:00,62939,2017-10-10,4,Tuesday,10
2017-10-10 05:00:00,58800,2017-10-10,5,Tuesday,10
2017-10-10 06:00:00,58036,2017-10-10,6,Tuesday,10
2017-10-10 07:00:00,56790,2017-10-10,7,Tuesday,10
2017-10-10 08:00:00,56078,2017-10-10,8,Tuesday,10
2017-10-10 09:00:00,56456,2017-10-10,9,Tuesday,10
2017-10-10 10:00:00,57227,2017-10-10,10,Tuesday,10
2017-10-10 11:00:00,58152,2017-10-10,11,Tuesday,10
2017-10-10 12:00:00,62499,2017-10-10,12,Tuesday,10
2017-10-10 13:00:00,69600,2017-10-10,13,Tuesday,10
2017-10-10 14:00:00,75422,2017-10-10,14,Tuesday,10
2017-10-10 15:00:00,74908,2017-10-10,15,Tuesday,10
2017-10-10 16:00:00,78550,2017-10-10,16,Tuesday,10
2017-10-10 17:00:00,83057,2017-10-10,17,Tuesday,10
2017-10-10 18:00:00,88444,2017-10-10,18,Tuesday,10
2017-10-10 19:00:00,93693,2017-10-10,19,Tuesday,10
2017-10-10 20:00:00,96027,2017-10-10,20,Tuesday,10
2017-10-10 21:00:00,101215,2017-10-10,21,Tuesday,10
2017-10-10 22:00:00,96155,2017-10-10,22,Tuesday,10
2017-10-10 23:00:00,90894,2017-10-10,23,Tuesday,10
2017-10-11 00:00:00,88331,2017-10-11,0,Wednesday,10
2017-10-11 01:00:00,85286,2017-10-11,1,Wednesday,10
2017-10-11 02:00:00,83295,2017-10-11,2,Wednesday,10
2017-10-11 03:00:00,78885,2017-10-11,3,Wednesday,10
2017-10-11 04:00:00,75332,2017-10-11,4,Wednesday,10
2017-10-11 05:00:00,74178,2017-10-11,5,Wednesday,10
2017-10-11 06:00:00,73543,2017-10-11,6,Wednesday,10
2017-10-11 07:00:00,73324,2017-10-11,7,Wednesday,10
2017-10-11 08:00:00,69397,2017-10-11,8,Wednesday,10
2017-10-11 09:00:00,64829,2017-10-11,9,Wednesday,10
2017-10-11 10:00:00,62274,2017-10-11,10,Wednesday,10
2017-10-11 11:00:00,62627,2017-10-11,11,Wednesday,10
2017-10-11 12:00:00,63580,2017-10-11,12,Wednesday,10
2017-10-11 13:00:00,65428,2017-10-11,13,Wednesday,10
2017-10-11 14:00:00,70160,2017-10-11,14,Wednesday,10
2017-10-11 15:00:00,71385,2017-10-11,15,Wednesday,10
2017-10-11 16:00:00,75699,2017-10-11,16,Wednesday,10
2017-10-11 17:00:00,81098,2017-10-11,17,Wednesday,10
2017-10-11 18:00:00,86986,2017-10-11,18,Wednesday,10
2017-10-11 19:00:00,90268,2017-10-11,19,Wednesday,10
2017-10-11 20:00:00,93305,2017-10-11,20,Wednesday,10
2017-10-11 21:00:00,94672,2017-10-11,21,Wednesday,10
2017-10-11 22:00:00,94720,2017-10-11,22,Wednesday,10
2017-10-11 23:00:00,89752,2017-10-11,23,Wednesday,10
2017-10-12 00:00:00,88166,2017-10-12,0,Thursday,10
2017-10-12 01:00:00,84468,2017-10-12,1,Thursday,10
2017-10-12 02:00:00,81675,2017-10-12,2,Thursday,10
2017-10-12 03:00:00,79368,2017-10-12,3,Thursday,10
2017-10-12 04:00:00,75655,2017-10-12,4,Thursday,10
2017-10-12 05:00:00,73645,2017-10-12,5,Thursday,10
2017-10-12 06:00:00,73906,2017-10-12,6,Thursday,10
2017-10-12 07:00:00,73218,2017-10-12,7,Thursday,10
2017-10-12 08:00:00,69927,2017-10-12,8,Thursday,10
2017-10-12 09:00:00,65857,2017-10-12,9,Thursday,10
2017-10-12 10:00:00,62969,2017-10-12,10,Thursday,10
2017-10-12 11:00:00,62239,2017-10-12,11,Thursday,10
2017-10-12 12:00:00,63723,2017-10-12,12,Thursday,10
2017-10-12 13:00:00,65235,2017-10-12,13,Thursday,10
2017-10-12 14:00:00,67409,2017-10-12,14,Thursday,10
2017-10-12 15:00:00,67332,2017-10-12,15,Thursday,10
2017-10-12 16:00:00,72365,2017-10-12,16,Thursday,10
2017-10-12 17:00:00,77732,2017-10-12,17,Thursday,10
2017-10-12 18:00:00,82012,2017-10-12,18,Thursday,10
2017-10-12 19:00:00,84948,2017-10-12,19,Thursday,10
2017-10-12 20:00:00,85629,2017-10-12,20,Thursday,10
2017-10-12 21:00:00,88059,2017-10-12,21,Thursday,10
2017-10-12 22:00:00,86759,2017-10-12,22,Thursday,10
2017-10-12 23:00:00,83729,2017-10-12,23,Thursday,10
2017-10-13 00:00:00,84187,2017-10-13,0,Friday,10
2017-10-13 01:00:00,84022,2017-10-13,1,Friday,10
2017-10-13 02:00:00,81218,2017-10-13,2,Friday,10
2017-10-13 03:00:00,79301,2017-10-13,3,Friday,10
2017-10-13 04:00:00,74793,2017-10-13,4,Friday,10
2017-10-13 05:00:00,75482,2017-10-13,5,Friday,10
2017-10-13 06:00:00,65788,2017-10-13,6,Friday,10
2017-10-13 07:00:00,64434,2017-10-13,7,Friday,10
2017-10-13 08:00:00,63125,2017-10-13,8,Friday,10
2017-10-13 09:00:00,63063,2017-10-13,9,Friday,10
2017-10-13 10:00:00,63003,2017-10-13,10,Friday,10
2017-10-13 11:00:00,61117,2017-10-13,11,Friday,10
2017-10-13 12:00:00,62605,2017-10-13,12,Friday,10
2017-10-13 13:00:00,67435,2017-10-13,13,Friday,10
2017-10-13 14:00:00,72261,2017-10-13,14,Friday,10
2017-10-13 15:00:00,70482,2017-10-13,15,Friday,10
2017-10-13 16:00:00,75369,2017-10-13,16,Friday,10
2017-10-13 17:00:00,76879,2017-10-13,17,Friday,10
2017-10-13 18:00:00,80739,2017-10-13,18,Friday,10
2017-10-13 19:00:00,84134,2017-10-13,19,Friday,10
2017-10-13 20:00:00,84328,2017-10-13,20,Friday,10
2017-10-13 21:00:00,87793,2017-10-13,21,Friday,10
2017-10-13 22:00:00,84150,2017-10-13,22,Friday,10
2017-10-13 23:00:00,81436,2017-10-13,23,Friday,10
2017-10-14 00:00:00,77669,2017-10-14,0,Saturday,10
2017-10-14 01:00:00,78230,2017-10-14,1,Saturday,10
2017-10-14 02:00:00,77097,2017-10-14,2,Saturday,10
2017-10-14 03:00:00,76839,2017-10-14,3,Saturday,10
2017-10-14 04:00:00,69811,2017-10-14,4,Saturday,10
2017-10-14 05:00:00,67899,2017-10-14,5,Saturday,10
2017-10-14 06:00:00,65916,2017-10-14,6,Saturday,10
2017-10-14 07:00:00,63992,2017-10-14,7,Saturday,10
2017-10-14 08:00:00,63642,2017-10-14,8,Saturday,10
2017-10-14 09:00:00,63507,2017-10-14,9,Saturday,10
2017-10-14 10:00:00,62944,2017-10-14,10,Saturday,10
2017-10-14 11:00:00,63480,2017-10-14,11,Saturday,10
2017-10-14 12:00:00,65027,2017-10-14,12,Saturday,10
2017-10-14 13:00:00,67259,2017-10-14,13,Saturday,10
2017-10-14 14:00:00,70487,2017-10-14,14,Saturday,10
2017-10-14 15:00:00,68367,2017-10-14,15,Saturday,10
2017-10-14 16:00:00,72598,2017-10-14,16,Saturday,10
2017-10-14 17:00:00,79222,2017-10-14,17,Saturday,10
